R,M,P
6.640617418920848,0.34299650602231224,3.595368727626975e+26
6.64102334944343,0.3430426682596688,3.594752493299539e+26
6.641429279966012,0.34308883168715254,3.5941363133061425e+26
6.641835210488594,0.3431349963040341,3.593520187652099e+26
6.642241141011176,0.34318116210958394,3.592904116342722e+26
6.642647071533759,0.34322732910307235,3.592288099383315e+26
6.643053002056342,0.3432734972837697,3.591672136779187e+26
6.643458932578924,0.3433196666509464,3.591056228535643e+26
6.6438648631015065,0.3433658372038724,3.590440374657984e+26
6.644270793624089,0.3434120089418183,3.5898245751515085e+26
6.644676724146671,0.34345818186405397,3.589208830021516e+26
6.645082654669254,0.3435043559698496,3.588593139273304e+26
6.645488585191837,0.3435505312584754,3.5879775029121626e+26
6.645894515714419,0.3435967077292013,3.5873619209433866e+26
6.646300446237001,0.3436428853812973,3.586746393372263e+26
6.6467063767595835,0.34368906421403345,3.5861309202040805e+26
6.647112307282167,0.34373524422667945,3.585515501444122e+26
6.647518237804749,0.34378142541850526,3.5849001370976735e+26
6.647924168327331,0.34382760778878074,3.584284827170013e+26
6.648330098849914,0.3438737913367757,3.583669571666421e+26
6.648736029372496,0.3439199760617596,3.583054370592172e+26
6.649141959895079,0.34396616196300245,3.5824392239525425e+26
6.6495478904176615,0.34401234903977373,3.581824131752804e+26
6.649953820940244,0.3440585372913432,3.581209093998226e+26
6.650359751462826,0.34410472671698006,3.580594110694077e+26
6.650765681985408,0.34415091731595415,3.579979181845623e+26
6.651171612507992,0.34419710908753487,3.579364307458126e+26
6.651577543030574,0.34424330203099157,3.578749487536849e+26
6.651983473553156,0.34428949614559373,3.578134722087053e+26
6.6523894040757385,0.34433569143061055,3.577520011113993e+26
6.652795334598322,0.3443818878853113,3.5769053546229245e+26
6.653201265120904,0.34442808550896536,3.5762907526191006e+26
6.653607195643486,0.3444742843008419,3.575676205107773e+26
6.654013126166069,0.34452048426021015,3.575061712094189e+26
6.654419056688651,0.34456668538633906,3.574447273583596e+26
6.654824987211234,0.34461288767849785,3.573832889581238e+26
6.6552309177338165,0.3446590911359555,3.5732185600923574e+26
6.655636848256399,0.344705295757981,3.572604285122196e+26
6.656042778778981,0.34475150154384326,3.57199006467599e+26
6.656448709301563,0.3447977084928111,3.571375898758976e+26
6.656854639824147,0.34484391660415376,3.570761787376385e+26
6.657260570346729,0.34489012587713963,3.570147730533453e+26
6.657666500869311,0.3449363363110376,3.569533728235408e+26
6.6580724313918935,0.3449825479051167,3.5689197804874764e+26
6.658478361914475,0.345028760658645,3.568305887294884e+26
6.658884292437057,0.3450749745708918,3.567692048662854e+26
6.6592902229596405,0.3451211896411252,3.567078264596607e+26
6.659696153482223,0.345167405868614,3.566464535101361e+26
6.660102084004805,0.3452136232526267,3.565850860182335e+26
6.660508014527387,0.34525984179243185,3.5652372398447425e+26
6.66091394504997,0.34530606148729764,3.564623674093795e+26
6.661319875572553,0.3453522823364926,3.5640101629347024e+26
6.661725806095135,0.3453985043392851,3.563396706372675e+26
6.6621317366177175,0.34544472749494337,3.562783304412917e+26
6.6625376671403,0.3454909518027358,3.562169957060631e+26
6.662943597662882,0.34553717726193034,3.561556664321023e+26
6.663349528185465,0.3455834038717955,3.560943426199287e+26
6.663755458708048,0.3456296316315991,3.560330242700625e+26
6.66416138923063,0.3456758605406094,3.55971711383023e+26
6.664567319753212,0.3457220905980944,3.5591040395932965e+26
6.664973250275795,0.3457683218033221,3.558491019995014e+26
6.665379180798378,0.3458145541555604,3.557878055040571e+26
6.66578511132096,0.34586078765407735,3.557265144735157e+26
6.666191041843542,0.3459070222981407,3.556652289083954e+26
6.666596972366125,0.3459532580870183,3.5560394880921464e+26
6.667002902888707,0.3459994950199779,3.555426741764912e+26
6.66740883341129,0.3460457330962874,3.554814050107431e+26
6.6678147639338725,0.3460919723152144,3.554201413124878e+26
6.668220694456455,0.34613821267602646,3.5535888308224296e+26
6.668626624979037,0.34618445417799143,3.552976303205255e+26
6.66903255550162,0.3462306968203766,3.552363830278524e+26
6.669438486024203,0.34627694060244973,3.551751412047404e+26
6.669844416546785,0.3463231855234782,3.551139048517061e+26
6.670250347069367,0.34636943158272954,3.550526739692659e+26
6.67065627759195,0.346415678779471,3.549914485579358e+26
6.671062208114533,0.3464619271129702,3.549302286182317e+26
6.671468138637115,0.34650817658249417,3.548690141506693e+26
6.671874069159697,0.3465544271873104,3.54807805155764e+26
6.67227999968228,0.34660067892668595,3.5474660163403115e+26
6.672685930204862,0.34664693179988815,3.5468540358598576e+26
6.673091860727445,0.3466931858061842,3.5462421101214255e+26
6.6734977912500275,0.34673944094484105,3.545630239130163e+26
6.67390372177261,0.34678569721512575,3.5450184228912135e+26
6.674309652295192,0.34683195461630556,3.544406661409718e+26
6.674715582817774,0.3468782131476471,3.543794954690817e+26
6.675121513340358,0.34692447280841765,3.543183302739647e+26
6.675527443862939,0.346970733597884,3.5425717055613445e+26
6.675933374385521,0.34701699551531295,3.541960163161043e+26
6.676339304908104,0.34706325855997133,3.541348675543873e+26
6.676745235430686,0.34710952273112594,3.5407372427149625e+26
6.677151165953268,0.3471557880280434,3.540125864679442e+26
6.6775570964758515,0.34720205444999075,3.539514541442432e+26
6.677963026998434,0.3472483219962342,3.5389032730090576e+26
6.678368957521016,0.3472945906660406,3.5382920593844365e+26
6.678774888043598,0.34734086045867635,3.537680900573689e+26
6.679180818566181,0.34738713137340815,3.537069796581933e+26
6.679586749088764,0.34743340340950235,3.53645874741428e+26
6.679992679611346,0.34747967656622547,3.5358477530758405e+26
6.6803986101339285,0.3475259508428439,3.535236813571728e+26
6.680804540656511,0.34757222623862394,3.534625928907048e+26
6.681210471179093,0.3476185027528319,3.534015099086906e+26
6.681616401701676,0.3476647803847341,3.5334043241164066e+26
6.682022332224259,0.34771105913359673,3.53279360400065e+26
6.682428262746841,0.34775733899868594,3.5321829387447344e+26
6.682834193269423,0.34780361997926795,3.5315723283537586e+26
6.683240123792006,0.3478499020746089,3.530961772832815e+26
6.683646054314589,0.3478961852839748,3.530351272186999e+26
6.684051984837171,0.3479424696066317,3.529740826421399e+26
6.684457915359753,0.3479887550418455,3.529130435541103e+26
6.684863845882336,0.3480350415888821,3.528520099551199e+26
6.685269776404919,0.3480813292470076,3.52790981845677e+26
6.685675706927501,0.3481276180154876,3.5272995922629006e+26
6.6860816374500835,0.3481739078935881,3.526689420974666e+26
6.686487567972666,0.34822019888057476,3.526079304597147e+26
6.686893498495248,0.3482664909757135,3.5254692431354195e+26
6.687299429017831,0.3483127841782699,3.524859236594553e+26
6.687705359540414,0.34835907848750935,3.524249284979622e+26
6.688111290062996,0.3484053739026978,3.523639388295697e+26
6.688517220585578,0.34845167042310077,3.5230295465478415e+26
6.688923151108161,0.34849796804798383,3.5224197597411226e+26
6.689329081630744,0.34854426677661215,3.521810027880601e+26
6.689735012153326,0.3485905666082515,3.521200350971338e+26
6.690140942675908,0.3486368675421671,3.520590729018394e+26
6.690546873198491,0.3486831695776244,3.5199811620268235e+26
6.690952803721073,0.34872947271388866,3.5193716500016806e+26
6.691358734243656,0.34877577695022516,3.518762192948018e+26
6.6917646647662385,0.3488220822858992,3.518152790870885e+26
6.692170595288821,0.34886838872017595,3.5175434437753284e+26
6.692576525811402,0.34891469625232063,3.5169341516663944e+26
6.692982456333985,0.34896100488159815,3.516324914549128e+26
6.693388386856567,0.3490073146072738,3.515715732428569e+26
6.69379431737915,0.3490536254286124,3.515106605309757e+26
6.694200247901732,0.34909993734487915,3.5144975331977285e+26
6.694606178424315,0.34914625035533886,3.5138885160975186e+26
6.695012108946897,0.34919256445925656,3.5132795540141616e+26
6.695418039469479,0.349238879655897,3.5126706469526865e+26
6.6958239699920625,0.3492851959445252,3.5120617949181214e+26
6.696229900514645,0.34933151332440554,3.5114529979154925e+26
6.696635831037227,0.34937783179480314,3.5108442559498245e+26
6.6970417615598095,0.34942415135498267,3.510235569026141e+26
6.697447692082392,0.34947047200420855,3.50962693714946e+26
6.697853622604975,0.34951679374174577,3.509018360324799e+26
6.698259553127557,0.34956311656685873,3.508409838557176e+26
6.69866548365014,0.3496094404788118,3.507801371851601e+26
6.699071414172722,0.3496557654768698,3.507192960213088e+26
6.699477344695304,0.3497020915602969,3.506584603646646e+26
6.699883275217887,0.34974841872835766,3.505976302157282e+26
6.70028920574047,0.3497947469803166,3.5053680557499994e+26
6.700695136263052,0.3498410763154378,3.504759864429803e+26
6.701101066785634,0.34988740673298574,3.504151728201691e+26
6.701506997308217,0.34993373823222457,3.5035436470706644e+26
6.7019129278308,0.34998007081241855,3.502935621041719e+26
6.702318858353382,0.3500264044728319,3.5023276501198496e+26
6.7027247888759645,0.3500727392127287,3.501719734310045e+26
6.703130719398547,0.35011907503137313,3.5011118736173e+26
6.70353664992113,0.3501654119280291,3.500504068046598e+26
6.703942580443712,0.35021174990196086,3.499896317602927e+26
6.704348510966295,0.3502580889524322,3.499288622291271e+26
6.704754441488877,0.350304429078707,3.498680982116611e+26
6.705160372011459,0.3503507702800494,3.4980733970839234e+26
6.705566302534042,0.3503971125557231,3.497465867198189e+26
6.705972233056625,0.3504434559049919,3.4968583924643806e+26
6.706378163579207,0.3504898003271195,3.4962509728874744e+26
6.706784094101789,0.35053614582137,3.495643608472437e+26
6.707190024624372,0.3505824923870067,3.49503629922424e+26
6.707595955146955,0.3506288400232933,3.494429045147846e+26
6.708001885669537,0.35067518872949366,3.4938218462482226e+26
6.7084078161921195,0.3507215385048712,3.493214702530331e+26
6.708813746714702,0.3507678893486894,3.4926076139991324e+26
6.709219677237284,0.3508142412602119,3.492000580659582e+26
6.7096256077598655,0.3508605942387021,3.491393602516638e+26
6.710031538282449,0.35090694828342317,3.490786679575253e+26
6.710437468805031,0.35095330339363895,3.490179811840378e+26
6.710843399327613,0.3509996595686125,3.4895729993169634e+26
6.711249329850196,0.35104601680760716,3.488966242009958e+26
6.711655260372778,0.35109237510988617,3.4883595399243e+26
6.712061190895361,0.3511387344747128,3.487752893064941e+26
6.712467121417943,0.3511850949013502,3.4871463014368155e+26
6.712873051940526,0.35123145638906145,3.4865397650448646e+26
6.713278982463108,0.35127781893710974,3.485933283894024e+26
6.71368491298569,0.35132418254475806,3.485326857989229e+26
6.714090843508274,0.3513705472112695,3.48472048733541e+26
6.714496774030856,0.351416912935907,3.4841141719375e+26
6.714902704553438,0.3514632797179335,3.4835079118004245e+26
6.7153086350760205,0.3515096475566119,3.48290170692911e+26
6.715714565598603,0.35155601645120504,3.48229555732848e+26
6.716120496121186,0.35160238640097574,3.4816894630034554e+26
6.716526426643768,0.3516487574051869,3.4810834239589585e+26
6.716932357166351,0.3516951294631011,3.480477440199904e+26
6.717338287688933,0.3517415025739811,3.479871511731206e+26
6.717744218211515,0.35178787673708967,3.4792656385577774e+26
6.718150148734098,0.35183425195168927,3.4786598206845325e+26
6.718556079256681,0.35188062821704263,3.478054058116376e+26
6.718962009779263,0.3519270055324122,3.4774483508582175e+26
6.719367940301845,0.35197338389706045,3.476842698914959e+26
6.719773870824429,0.35201976331025003,3.4762371022915044e+26
6.720179801347011,0.35206614377124307,3.475631560992753e+26
6.720585731869593,0.35211252527930226,3.4750260750236024e+26
6.7209916623921755,0.35215890783368975,3.474420644388951e+26
6.721397592914758,0.35220529143366797,3.473815269093688e+26
6.721803523437341,0.3522516760784992,3.4732099491427086e+26
6.722209453959923,0.35229806176744555,3.472604684540899e+26
6.722615384482506,0.3523444484997693,3.4719994752931515e+26
6.723021315005088,0.35239083627473267,3.471394321404347e+26
6.72342724552767,0.3524372250915976,3.4707892228793696e+26
6.723833176050253,0.35248361494962627,3.470184179723099e+26
6.724239106572836,0.3525300058480808,3.4695791919404156e+26
6.724645037095418,0.3525763977862231,3.468974259536195e+26
6.725050967618,0.35262279076331493,3.468369382515313e+26
6.725456898140583,0.3526691847786186,3.467764560882641e+26
6.725862828663166,0.35271557983139573,3.467159794643049e+26
6.726268759185748,0.3527619759209083,3.4665550838014034e+26
6.72667468970833,0.35280837304641793,3.465950428362572e+26
6.727080620230912,0.3528547712071865,3.4653458283314184e+26
6.727486550753494,0.3529011704024758,3.4647412837128035e+26
6.7278924812760765,0.3529475706315474,3.4641367945115894e+26
6.72829841179866,0.35299397189366305,3.46353236073263e+26
6.728704342321242,0.35304037418808437,3.462927982380782e+26
6.729110272843824,0.3530867775140728,3.4623236594608975e+26
6.729516203366407,0.35313318187089004,3.461719391977827e+26
6.729922133888989,0.3531795872577974,3.461115179936422e+26
6.730328064411572,0.3532259936740565,3.460511023341529e+26
6.7307339949341545,0.35327240111892866,3.459906922197988e+26
6.731139925456737,0.3533188095916752,3.459302876510646e+26
6.731545855979319,0.35336521909155766,3.458698886284341e+26
6.731951786501901,0.3534116296178371,3.4580949515239096e+26
6.732357717024485,0.353458041169775,3.4574910722341904e+26
6.732763647547067,0.35350445374663253,3.456887248420018e+26
6.733169578069649,0.3535508673476708,3.45628348008622e+26
6.7335755085922315,0.353597281972151,3.455679767237629e+26
6.733981439114814,0.3536436976193343,3.4550761098790706e+26
6.734387369637397,0.3536901142884817,3.454472508015372e+26
6.734793300159979,0.3537365319788542,3.453868961651355e+26
6.735199230682562,0.3537829506897129,3.4532654707918405e+26
6.735605161205144,0.3538293704203186,3.4526620354416474e+26
6.736011091727726,0.35387579116993245,3.452058655605592e+26
6.7364170222503095,0.3539222129378151,3.45145533128849e+26
6.736822952772892,0.35396863572322756,3.4508520624951526e+26
6.737228883295474,0.3540150595254305,3.45024884923039e+26
6.737634813818056,0.35406148434368484,3.449645691499012e+26
6.73804074434064,0.35410791017725113,3.449042589305823e+26
6.738446674863222,0.35415433702539023,3.4484395426556256e+26
6.738852605385804,0.35420076488736263,3.4478365515532245e+26
6.7392585359083865,0.3542471937624291,3.447233616003417e+26
6.739664466430969,0.3542936236498501,3.446630736011e+26
6.740070396953552,0.3543400545488861,3.4460279115807716e+26
6.740476327476134,0.35438648645879783,3.445425142717522e+26
6.740882257998717,0.3544329193788456,3.444822429426044e+26
6.741288188521299,0.3544793533082899,3.4442197717111256e+26
6.741694119043881,0.35452578824639097,3.443617169577554e+26
6.7421000495664645,0.35457222419240936,3.443014623030113e+26
6.742505980089047,0.35461866114560525,3.4424121320735854e+26
6.742911910611629,0.3546650991052389,3.441809696712752e+26
6.743317841134211,0.35471153807057076,3.441207316952391e+26
6.743723771656793,0.35475797804086073,3.4406049927972765e+26
6.744129702179375,0.3548044190153692,3.440002724252183e+26
6.744535632701958,0.3548508609933561,3.4394005113218847e+26
6.744941563224541,0.3548973039740816,3.43879835401115e+26
6.745347493747123,0.3549437479568058,3.438196252324745e+26
6.745753424269705,0.3549901929407886,3.437594206267436e+26
6.746159354792288,0.3550366389252901,3.436992215843985e+26
6.746565285314871,0.35508308590957016,3.436390281059154e+26
6.746971215837453,0.3551295338928886,3.435788401917702e+26
6.747377146360035,0.35517598287450536,3.4351865784243865e+26
6.747783076882618,0.3552224328536804,3.43458481058396e+26
6.7481890074052,0.35526888382967314,3.4339830984011754e+26
6.748594937927783,0.35531533580174374,3.433381441880784e+26
6.7490008684503655,0.3553617887691517,3.432779841027534e+26
6.749406798972948,0.3554082427311567,3.4321782958461706e+26
6.74981272949553,0.3554546976870185,3.431576806341437e+26
6.750218660018112,0.3555011536359963,3.4309753725180786e+26
6.750624590540696,0.3555476105773502,3.430373994380831e+26
6.751030521063278,0.3555940685103394,3.4297726719344335e+26
6.75143645158586,0.35564052743422336,3.429171405183621e+26
6.751842382108443,0.3556869873482617,3.428570194133126e+26
6.752248312631025,0.3557334482517137,3.427969038787681e+26
6.752654243153608,0.3557799101438389,3.4273679391520136e+26
6.75306017367619,0.3558263730238964,3.4267668952308526e+26
6.753466104198773,0.3558728368911458,3.426165907028921e+26
6.753872034721355,0.35591930174484604,3.4255649745509406e+26
6.754277965243938,0.3559657675842564,3.4249640978016324e+26
6.7546838957665205,0.3560122344086364,3.4243632767857165e+26
6.755089826289103,0.3560587022172448,3.423762511507906e+26
6.755495756811685,0.3561051710093408,3.423161801972918e+26
6.755901687334267,0.3561516407841836,3.422561148185462e+26
6.756307617856851,0.3561981115410322,3.4219605501502464e+26
6.756713548379433,0.3562445832791456,3.421360007871983e+26
6.757119478902015,0.3562910559977827,3.420759521355373e+26
6.757525409424598,0.3563375296962025,3.420159090605122e+26
6.75793133994718,0.35638400437366397,3.419558715625931e+26
6.758337270469763,0.35643048002942573,3.4189583964224966e+26
6.758743200992345,0.3564769566627468,3.418358132999518e+26
6.759149131514928,0.3565234342728859,3.417757925361689e+26
6.75955506203751,0.3565699128591017,3.417157773513702e+26
6.759960992560092,0.3566163924206531,3.41655767746025e+26
6.7603669230826755,0.3566628729567986,3.415957637206018e+26
6.760772853605257,0.3567093544667969,3.415357652755692e+26
6.761178784127839,0.35675583694990665,3.4147577241139595e+26
6.7615847146504215,0.3568023204053863,3.414157851285499e+26
6.761990645173004,0.3568488048324945,3.4135580342749905e+26
6.762396575695586,0.3568952902304896,3.412958273087113e+26
6.762802506218169,0.3569417765986301,3.412358567726541e+26
6.763208436740752,0.3569882639361745,3.411758918197949e+26
6.763614367263334,0.35703475224238107,3.4111593245060065e+26
6.764020297785916,0.3570812415165083,3.4105597866553824e+26
6.764426228308499,0.3571277317578143,3.409960304650745e+26
6.764832158831082,0.3571742229655575,3.4093608784967586e+26
6.765238089353664,0.3572207151389961,3.408761508198085e+26
6.765644019876246,0.3572672082773882,3.408162193759384e+26
6.766049950398829,0.35731370237999205,3.407562935185317e+26
6.766455880921411,0.3573601974460659,3.406963732480539e+26
6.766861811443994,0.3574066934748676,3.406364585649701e+26
6.7672677419665765,0.35745319046565527,3.4057654946974584e+26
6.767673672489159,0.35749968841768703,3.405166459628459e+26
6.768079603011741,0.35754618733022075,3.404567480447351e+26
6.7684855335343235,0.3575926872025144,3.40396855715878e+26
6.768891464056907,0.357639188033826,3.40336968976739e+26
6.769297394579489,0.3576856898234133,3.402770878277821e+26
6.769703325102071,0.3577321925705341,3.402172122694713e+26
6.770109255624654,0.35777869627444636,3.401573423022702e+26
6.770515186147237,0.3578252009344077,3.400974779266423e+26
6.770921116669819,0.3578717065496759,3.400376191430508e+26
6.771327047192401,0.35791821311950867,3.3997776595195896e+26
6.771732977714984,0.35796472064316365,3.399179183538296e+26
6.772138908237566,0.3580112291198985,3.3985807634912505e+26
6.772544838760149,0.35805773854897066,3.397982399383078e+26
6.7729507692827315,0.35810424892963794,3.397384091218404e+26
6.773356699805314,0.35815076026115766,3.396785839001843e+26
6.773762630327896,0.3581972725427873,3.396187642738017e+26
6.7741685608504785,0.3582437857737842,3.3955895024315394e+26
6.774574491373062,0.35829029995340606,3.394991418087023e+26
6.774980421895644,0.35833681508091003,3.394393389709082e+26
6.775386352418226,0.3583833311555536,3.3937954173023224e+26
6.775792282940809,0.3584298481765938,3.3931975008713526e+26
6.776198213463391,0.3584763661432883,3.3925996404207777e+26
6.776604143985974,0.35852288505489394,3.392001835955199e+26
6.777010074508556,0.3585694049106681,3.391404087479218e+26
6.777416005031139,0.3586159257098679,3.390806394997432e+26
6.77782193555372,0.35866244745175047,3.390208758514441e+26
6.7782278660763025,0.3587089701355728,3.389611178034835e+26
6.778633796598885,0.3587554937605922,3.389013653563205e+26
6.779039727121468,0.35880201832606534,3.3884161851041456e+26
6.77944565764405,0.35884854383124953,3.387818772662243e+26
6.779851588166633,0.35889507027540146,3.387221416242079e+26
6.780257518689215,0.35894159765777817,3.386624115848241e+26
6.780663449211797,0.3589881259776364,3.386026871485309e+26
6.78106937973438,0.35903465523423317,3.3854296831578614e+26
6.781475310256963,0.3590811854268251,3.3848325508704776e+26
6.781881240779545,0.35912771655466924,3.38423547462773e+26
6.782287171302127,0.359174248617022,3.383638454434193e+26
6.78269310182471,0.3592207816131402,3.3830414902944365e+26
6.783099032347293,0.3592673155422806,3.382444582213028e+26
6.783504962869875,0.35931385040369956,3.381847730194535e+26
6.7839108933924575,0.359360386196654,3.381250934243521e+26
6.78431682391504,0.3594069229204003,3.380654194364549e+26
6.784722754437622,0.3594534605741949,3.3800575105621774e+26
6.785128684960205,0.35949999915729447,3.379460882840965e+26
6.785534615482788,0.35954653866895536,3.378864311205468e+26
6.78594054600537,0.35959307910843397,3.3782677956602385e+26
6.786346476527952,0.35963962047498677,3.377671336209829e+26
6.7867524070505345,0.35968616276787,3.3770749328587886e+26
6.787158337573118,0.35973270598634005,3.376478585611663e+26
6.7875642680957,0.3597792501296531,3.375882294472998e+26
6.787970198618282,0.3598257951970654,3.375286059447336e+26
6.788376129140865,0.3598723411878334,3.3746898805392195e+26
6.788782059663448,0.35991888810121303,3.3740937577531844e+26
6.78918799018603,0.35996543593646035,3.373497691093768e+26
6.7895939207086125,0.3600119846928317,3.3729016805655064e+26
6.789999851231195,0.360058534369583,3.372305726172929e+26
6.790405781753777,0.3601050849659703,3.3717098279205666e+26
6.79081171227636,0.36015163648124965,3.371113985812948e+26
6.791217642798943,0.36019818891467686,3.370518199854597e+26
6.791623573321525,0.360244742265508,3.36992247005004e+26
6.792029503844107,0.36029129653299913,3.369326796403795e+26
6.7924354343666895,0.3603378517164057,3.3687311789203824e+26
6.792841364889273,0.3603844078149838,3.368135617604318e+26
6.793247295411855,0.3604309648279891,3.367540112460122e+26
6.793653225934437,0.36047752275467754,3.3669446634923024e+26
6.79405915645702,0.36052408159430466,3.366349270705371e+26
6.794465086979602,0.3605706413461263,3.365753934103837e+26
6.794871017502183,0.3606172020093979,3.3651586536922056e+26
6.795276948024767,0.3606637635833752,3.3645634294749826e+26
6.795682878547349,0.3607103260673138,3.363968261456668e+26
6.796088809069931,0.3607568894604693,3.363373149641765e+26
6.7964947395925135,0.360803453762097,3.3627780940347675e+26
6.796900670115096,0.36085001897145264,3.362183094640174e+26
6.797306600637679,0.36089658508779143,3.361588151462478e+26
6.797712531160261,0.3609431521103689,3.3609932645061704e+26
6.798118461682844,0.36098972003844043,3.36039843377574e+26
6.798524392205426,0.3610362888712615,3.3598036592756744e+26
6.798930322728008,0.3610828586080872,3.359208941010459e+26
6.799336253250591,0.3611294292481727,3.358614278984576e+26
6.799742183773174,0.3611760007907736,3.358019673202507e+26
6.800148114295756,0.3612225732351449,3.35742512366873e+26
6.800554044818338,0.3612691465805417,3.356830630387722e+26
6.800959975340921,0.3613157208262193,3.356236193363954e+26
6.801365905863504,0.3613622959714329,3.3556418126019045e+26
6.801771836386086,0.3614088720154371,3.355047488106038e+26
6.8021777669086685,0.3614554489574874,3.3544532198808245e+26
6.802583697431251,0.3615020267968385,3.353859007930731e+26
6.802989627953833,0.36154860553274565,3.353264852260219e+26
6.803395558476416,0.3615951851644636,3.352670752873751e+26
6.803801488998999,0.3616417656912473,3.352076709775788e+26
6.804207419521581,0.36168834711235154,3.3514827229707844e+26
6.804613350044163,0.3617349294270314,3.3508887924631965e+26
6.805019280566746,0.3617815126345414,3.350294918257477e+26
6.805425211089329,0.3618280967341362,3.349701100358078e+26
6.805831141611911,0.361874681725071,3.349107338769446e+26
6.806237072134493,0.36192126760660026,3.348513633496029e+26
6.806643002657076,0.3619678543779784,3.34791998454227e+26
6.807048933179659,0.3620144420384604,3.3473263919126115e+26
6.807454863702241,0.3620610305873007,3.346732855611496e+26
6.8078607942248235,0.36210762002375385,3.346139375643359e+26
6.808266724747406,0.36215421034707446,3.345545952012637e+26
6.808672655269988,0.36220080155651696,3.3449525847237645e+26
6.809078585792571,0.36224739365133585,3.344359273781174e+26
6.809484516315154,0.36229398663078555,3.3437660191892917e+26
6.809890446837736,0.3623405804941204,3.3431728209525466e+26
6.810296377360318,0.3623871752405948,3.3425796790753644e+26
6.8107023078829005,0.3624337708694632,3.341986593562167e+26
6.811108238405484,0.3624803673799798,3.341393564417376e+26
6.811514168928066,0.3625269647713987,3.34080059164541e+26
6.8119200994506475,0.3625735630429743,3.340207675250685e+26
6.81232602997323,0.36262016219396076,3.339614815237616e+26
6.812731960495812,0.36266676222361227,3.339022011610616e+26
6.813137891018394,0.3627133631311831,3.338429264374092e+26
6.813543821540978,0.3627599649159268,3.337836573532455e+26
6.81394975206356,0.36280656757709817,3.337243939090112e+26
6.814355682586142,0.3628531711139507,3.336651361051464e+26
6.8147616131087245,0.36289977552573865,3.336058839420916e+26
6.815167543631307,0.36294638081171593,3.335466374202864e+26
6.81557347415389,0.3629929869711363,3.334873965401705e+26
6.815979404676472,0.36303959400325386,3.334281613021837e+26
6.816385335199055,0.36308620190732255,3.333689317067652e+26
6.816791265721637,0.36313281068259584,3.33309707754354e+26
6.817197196244219,0.3631794203283279,3.3325048944538914e+26
6.8176031267668025,0.36322603084377225,3.3319127678030926e+26
6.818009057289385,0.36327264222818273,3.331320697595527e+26
6.818414987811967,0.363319254480813,3.3307286838355774e+26
6.818820918334549,0.3633658676009167,3.330136726527624e+26
6.819226848857132,0.36341248158774764,3.329544825676046e+26
6.819632779379715,0.3634590964405592,3.328952981285218e+26
6.820038709902297,0.3635057121586051,3.328361193359514e+26
6.8204446404248795,0.36355232874113874,3.327769461903307e+26
6.820850570947462,0.36359894618741373,3.3271777869209656e+26
6.821256501470044,0.3636455644966835,3.326586168416856e+26
6.821662431992627,0.36369218366820144,3.3259946063953454e+26
6.82206836251521,0.36373880370122097,3.325403100860796e+26
6.822474293037792,0.36378542459499563,3.32481165181757e+26
6.822880223560374,0.3638320463487785,3.324220259270024e+26
6.8232861540829575,0.363878668961823,3.3236289232225165e+26
6.82369208460554,0.3639252924333824,3.323037643679401e+26
6.824098015128122,0.36397191676270996,3.322446420645033e+26
6.824503945650704,0.36401854194905897,3.3218552541237585e+26
6.824909876173287,0.36406516799168237,3.3212641441199274e+26
6.82531580669587,0.3641117948898334,3.3206730906378865e+26
6.825721737218452,0.36415842264276527,3.32008209368198e+26
6.8261276677410345,0.364205051249731,3.319491153256547e+26
6.826533598263617,0.36425168070998365,3.31890026936593e+26
6.826939528786199,0.3642983110227762,3.318309442014465e+26
6.827345459308782,0.3643449421873617,3.317718671206487e+26
6.827751389831365,0.3643915742029929,3.317127956946331e+26
6.828157320353947,0.36443820706892294,3.316537299238327e+26
6.828563250876529,0.36448484078440463,3.315946698086803e+26
6.828969181399111,0.36453147534869074,3.315356153496087e+26
6.829375111921693,0.36457811076103425,3.314765665470505e+26
6.829781042444276,0.3646247470206878,3.314175234014377e+26
6.8301869729668585,0.3646713841269043,3.313584859132025e+26
6.830592903489441,0.36471802207893617,3.3129945408277644e+26
6.830998834012023,0.36476466087603654,3.312404279105916e+26
6.831404764534605,0.3648113005174577,3.31181407397079e+26
6.831810695057189,0.36485794100245234,3.311223925426699e+26
6.832216625579771,0.36490458233027323,3.310633833477955e+26
6.832622556102353,0.36495122450017287,3.310043798128863e+26
6.833028486624936,0.36499786751140373,3.309453819383728e+26
6.833434417147518,0.3650445113632182,3.3088638972468564e+26
6.833840347670101,0.365091156054869,3.308274031722546e+26
6.834246278192683,0.3651378015856083,3.307684222815098e+26
6.834652208715266,0.3651844479546888,3.307094470528809e+26
6.835058139237848,0.36523109516136265,3.3065047748679726e+26
6.83546406976043,0.3652777432048823,3.305915135836884e+26
6.8358700002830135,0.36532439208449996,3.305325553439831e+26
6.836275930805596,0.36537104179946794,3.304736027681103e+26
6.836681861328178,0.3654176923490386,3.304146558564985e+26
6.83708779185076,0.36546434373246395,3.303557146095762e+26
6.837493722373343,0.3655109959489963,3.302967790277717e+26
6.837899652895926,0.36555764899788773,3.302378491115128e+26
6.838305583418508,0.36560430287839046,3.301789248612275e+26
6.838711513941091,0.36565095758975646,3.30120006277343e+26
6.839117444463673,0.36569761313123783,3.3006109336028675e+26
6.839523374986256,0.36574426950208666,3.300021861104862e+26
6.839929305508838,0.3657909267015548,3.299432845283679e+26
6.840335236031421,0.36583758472889427,3.298843886143586e+26
