xi: Dimensionless distance
theta: Dimensionless pressure T
M: Dimensionless mass M


xi	theta	M
0.16753000000002677	0.5934980183108037	0.012656945207000041
0.16754000000002678	0.5934586548374918	0.012658549421059548
0.1675500000000268	0.593419291009686	0.012660153665948099
0.1675600000000268	0.5933799268276665	0.012661757941642753
0.1675700000000268	0.5933405622917134	0.012663362248120565
0.16758000000002682	0.5933011974021069	0.012664966585358591
0.16759000000002683	0.593261832159127	0.012666570953333888
0.16760000000002684	0.5932224665630539	0.012668175352023511
0.16761000000002685	0.5931831006141677	0.012669779781404515
0.16762000000002686	0.5931437343127485	0.012671384241453953
0.16763000000002687	0.5931043676590764	0.01267298873214888
0.16764000000002688	0.5930650006534315	0.012674593253466346
0.1676500000000269	0.5930256332960939	0.012676197805383408
0.1676600000000269	0.5929862655873437	0.012677802387877116
0.1676700000000269	0.5929468975274608	0.012679407000924521
0.16768000000002692	0.5929075291167253	0.012681011644502676
0.16769000000002693	0.5928681603554173	0.01268261631858863
0.16770000000002694	0.5928287912438169	0.012684221023159433
0.16771000000002695	0.5927894217822041	0.012685825758192134
0.16772000000002696	0.5927500519708587	0.012687430523663782
0.16773000000002697	0.592710681810061	0.012689035319551427
0.16774000000002698	0.5926713113000909	0.012690640145832113
0.167750000000027	0.5926319404412284	0.012692245002482892
0.167760000000027	0.5925925692337534	0.012693849889480809
0.167770000000027	0.5925531976779459	0.012695454806802908
0.16778000000002702	0.592513825774086	0.012697059754426237
0.16779000000002703	0.5924744535224534	0.01269866473232784
0.16780000000002704	0.5924350809233283	0.012700269740484764
0.16781000000002705	0.5923957079769906	0.01270187477887405
0.16782000000002706	0.5923563346837202	0.012703479847472745
0.16783000000002707	0.5923169610437969	0.01270508494625789
0.16784000000002708	0.5922775870575008	0.012706690075206528
0.1678500000000271	0.5922382127251117	0.0127082952342957
0.1678600000000271	0.5921988380469095	0.01270990042350245
0.1678700000000271	0.5921594630231742	0.012711505642803817
0.16788000000002712	0.5921200876541857	0.012713110892176843
0.16789000000002713	0.5920807119402236	0.012714716171598566
0.16790000000002714	0.592041335881568	0.012716321481046029
0.16791000000002715	0.5920019594784988	0.012717926820496267
0.16792000000002716	0.5919625827312957	0.012719532189926322
0.16793000000002717	0.5919232056402385	0.012721137589313229
0.16794000000002718	0.5918838282056071	0.012722743018634027
0.1679500000000272	0.5918444504276814	0.012724348477865752
0.1679600000000272	0.5918050723067412	0.012725953966985441
0.1679700000000272	0.5917656938430662	0.01272755948597013
0.16798000000002722	0.5917263150369363	0.012729165034796854
0.16799000000002723	0.5916869358886312	0.012730770613442648
0.16800000000002724	0.5916475563984307	0.012732376221884547
0.16801000000002725	0.5916081765666146	0.012733981860099585
0.16802000000002726	0.5915687963934626	0.012735587528064795
0.16803000000002727	0.5915294158792546	0.012737193225757209
0.16804000000002728	0.5914900350242702	0.01273879895315386
0.1680500000000273	0.5914506538287893	0.01274040471023178
0.1680600000000273	0.5914112722930913	0.012742010496968
0.1680700000000273	0.5913718904174563	0.012743616313339551
0.16808000000002732	0.5913325082021638	0.012745222159323465
0.16809000000002733	0.5912931256474935	0.01274682803489677
0.16810000000002734	0.5912537427537251	0.012748433940036495
0.16811000000002735	0.5912143595211384	0.01275003987471967
0.16812000000002736	0.591174975950013	0.012751645838923322
0.16813000000002737	0.5911355920406285	0.01275325183262448
0.16814000000002738	0.5910962077932647	0.012754857855800172
0.1681500000000274	0.5910568232082011	0.012756463908427423
0.1681600000000274	0.5910174382857174	0.01275806999048326
0.1681700000000274	0.5909780530260933	0.01275967610194471
0.16818000000002742	0.5909386674296083	0.012761282242788798
0.16819000000002743	0.5908992814965421	0.012762888412992548
0.16820000000002744	0.5908598952271743	0.012764494612532986
0.16821000000002745	0.5908205086217845	0.012766100841387133
0.16822000000002746	0.5907811216806522	0.012767707099532014
0.16823000000002747	0.5907417344040571	0.012769313386944653
0.16824000000002748	0.5907023467922787	0.012770919703602071
0.1682500000000275	0.5906629588455966	0.01277252604948129
0.1682600000000275	0.5906235705642904	0.012774132424559333
0.1682700000000275	0.5905841819486395	0.012775738828813218
0.16828000000002752	0.5905447929989235	0.012777345262219967
0.16829000000002753	0.5905054037154219	0.0127789517247566
0.16830000000002754	0.5904660140984144	0.012780558216400138
0.16831000000002755	0.5904266241481803	0.012782164737127599
0.16832000000002756	0.5903872338649991	0.012783771286916
0.16833000000002757	0.5903478432491505	0.012785377865742362
0.16834000000002758	0.5903084523009138	0.0127869844735837
0.1683500000000276	0.5902690610205685	0.012788591110417032
0.1683600000000276	0.5902296694083942	0.012790197776219373
0.1683700000000276	0.5901902774646701	0.012791804470967741
0.16838000000002762	0.590150885189676	0.012793411194639151
0.16839000000002763	0.590111492583691	0.01279501794721062
0.16840000000002764	0.5900720996469947	0.012796624728659159
0.16841000000002765	0.5900327063798665	0.012798231538961783
0.16842000000002766	0.5899933127825858	0.012799838378095509
0.16843000000002767	0.589953918855432	0.012801445246037347
0.16844000000002768	0.5899145245986845	0.01280305214276431
0.1684500000000277	0.5898751300126227	0.012804659068253411
0.1684600000000277	0.589835735097526	0.012806266022481663
0.1684700000000277	0.5897963398536736	0.012807873005426075
0.16848000000002772	0.5897569442813452	0.01280948001706366
0.16849000000002773	0.5897175483808198	0.012811087057371426
0.16850000000002774	0.589678152152377	0.012812694126326385
0.16851000000002775	0.589638755596296	0.012814301223905545
0.16852000000002776	0.5895993587128562	0.012815908350085916
0.16853000000002777	0.5895599615023368	0.012817515504844506
0.16854000000002778	0.5895205639650172	0.012819122688158324
0.1685500000000278	0.5894811661011766	0.012820729900004376
0.1685600000000278	0.5894417679110945	0.01282233714035967
0.1685700000000278	0.58940236939505	0.012823944409201211
0.16858000000002782	0.5893629705533224	0.012825551706506007
0.16859000000002783	0.5893235713861911	0.012827159032251064
0.16860000000002784	0.5892841718939351	0.012828766386413386
0.16861000000002785	0.5892447720768339	0.012830373768969979
0.16862000000002786	0.5892053719351665	0.012831981179897846
0.16863000000002787	0.5891659714692123	0.012833588619173992
0.16864000000002788	0.5891265706792506	0.012835196086775419
0.1686500000000279	0.5890871695655603	0.01283680358267913
0.1686600000000279	0.5890477681284209	0.012838411106862128
0.1686700000000279	0.5890083663681114	0.012840018659301415
0.16868000000002792	0.5889689642849111	0.012841626239973992
0.16869000000002793	0.5889295618790991	0.01284323384885686
0.16870000000002794	0.5888901591509546	0.012844841485927022
0.16871000000002795	0.5888507561007568	0.012846449151161475
0.16872000000002796	0.5888113527287847	0.01284805684453722
0.16873000000002797	0.5887719490353176	0.012849664566031257
0.16874000000002798	0.5887325450206345	0.012851272315620584
0.168750000000028	0.5886931406850147	0.012852880093282198
0.168760000000028	0.5886537360287372	0.0128544878989931
0.168770000000028	0.588614331052081	0.012856095732730284
0.16878000000002802	0.5885749257553254	0.012857703594470749
0.16879000000002803	0.5885355201387494	0.01285931148419149
0.16880000000002804	0.588496114202632	0.012860919401869505
0.16881000000002805	0.5884567079472524	0.012862527347481788
0.16882000000002806	0.5884173013728895	0.012864135321005336
0.16883000000002807	0.5883778944798225	0.01286574332241714
0.16884000000002808	0.5883384872683303	0.012867351351694199
0.1688500000000281	0.588299079738692	0.012868959408813503
0.1688600000000281	0.5882596718911867	0.012870567493752047
0.1688700000000281	0.5882202637260933	0.012872175606486826
0.16888000000002812	0.5881808552436908	0.012873783746994829
0.16889000000002813	0.5881414464442583	0.012875391915253049
0.16890000000002814	0.5881020373280746	0.012877000111238478
0.16891000000002815	0.588062627895419	0.012878608334928108
0.16892000000002816	0.5880232181465701	0.012880216586298928
0.16893000000002817	0.5879838080818072	0.01288182486532793
0.16894000000002818	0.5879443977014089	0.0128834331719921
0.1689500000000282	0.5879049870056544	0.012885041506268433
0.1689600000000282	0.5878655759948226	0.012886649868133915
0.1689700000000282	0.5878261646691924	0.012888258257565535
0.16898000000002822	0.5877867530290426	0.01288986667454028
0.16899000000002823	0.5877473410746522	0.012891475119035137
0.16900000000002824	0.5877079288063002	0.012893083591027097
0.16901000000002825	0.5876685162242653	0.012894692090493143
0.16902000000002826	0.5876291033288265	0.012896300617410263
0.16903000000002827	0.5875896901202625	0.012897909171755442
0.16904000000002828	0.5875502765988524	0.012899517753505667
0.1690500000000283	0.5875108627648749	0.01290112636263792
0.1690600000000283	0.5874714486186088	0.012902734999129188
0.1690700000000283	0.5874320341603331	0.012904343662956456
0.16908000000002832	0.5873926193903265	0.012905952354096705
0.16909000000002833	0.5873532043088678	0.01290756107252692
0.16910000000002834	0.587313788916236	0.012909169818224084
0.16911000000002835	0.5872743732127096	0.012910778591165179
0.16912000000002836	0.5872349571985676	0.012912387391327185
0.16913000000002837	0.5871955408740887	0.012913996218687086
0.16914000000002838	0.5871561242395517	0.012915605073221863
0.1691500000000284	0.5871167072952352	0.012917213954908496
0.1691600000000284	0.5870772900414183	0.012918822863723966
0.1691700000000284	0.5870378724783795	0.012920431799645252
0.16918000000002842	0.5869984546063974	0.012922040762649335
0.16919000000002843	0.586959036425751	0.012923649752713193
0.16920000000002844	0.5869196179367189	0.012925258769813803
0.16921000000002845	0.5868801991395798	0.012926867813928145
0.16922000000002846	0.5868407800346124	0.012928476885033197
0.16923000000002847	0.5868013606220953	0.012930085983105936
0.16924000000002848	0.5867619409023074	0.012931695108123338
0.1692500000000285	0.5867225208755271	0.012933304260062381
0.1692600000000285	0.5866831005420333	0.012934913438900039
0.1692700000000285	0.5866436799021045	0.012936522644613289
0.16928000000002852	0.5866042589560194	0.012938131877179106
0.16929000000002853	0.5865648377040567	0.012939741136574465
0.16930000000002854	0.5865254161464948	0.012941350422776339
0.16931000000002855	0.5864859942836125	0.012942959735761704
0.16932000000002856	0.5864465721156883	0.012944569075507532
0.16933000000002857	0.5864071496430009	0.012946178441990797
0.16934000000002858	0.5863677268658288	0.012947787835188473
0.1693500000000286	0.5863283037844507	0.01294939725507753
0.1693600000000286	0.586288880399145	0.012951006701634942
0.1693700000000286	0.5862494567101902	0.01295261617483768
0.16938000000002862	0.5862100327178651	0.012954225674662713
0.16939000000002863	0.5861706084224481	0.012955835201087014
0.16940000000002864	0.5861311838242177	0.012957444754087553
0.16941000000002865	0.5860917589234526	0.012959054333641298
0.16942000000002866	0.5860523337204311	0.01296066393972522
0.16943000000002867	0.5860129082154317	0.012962273572316288
0.16944000000002868	0.585973482408733	0.012963883231391471
0.1694500000000287	0.5859340563006136	0.012965492916927737
0.1694600000000287	0.5858946298913517	0.012967102628902053
0.1694700000000287	0.5858552031812259	0.012968712367291389
0.16948000000002872	0.5858157761705146	0.012970322132072708
0.16949000000002873	0.5857763488594964	0.01297193192322298
0.16950000000002874	0.5857369212484496	0.01297354174071917
0.16951000000002875	0.5856974933376526	0.012975151584538243
0.16952000000002876	0.585658065127384	0.012976761454657166
0.16953000000002877	0.5856186366179221	0.012978371351052903
0.16954000000002878	0.5855792078095453	0.012979981273702418
0.1695500000000288	0.5855397787025319	0.012981591222582677
0.1695600000000288	0.5855003492971604	0.012983201197670644
0.1695700000000288	0.5854609195937093	0.012984811198943281
0.16958000000002882	0.5854214895924567	0.01298642122637755
0.16959000000002883	0.585382059293681	0.012988031279950416
0.16960000000002884	0.5853426286976606	0.012989641359638841
0.16961000000002885	0.5853031978046739	0.012991251465419787
0.16962000000002886	0.5852637666149991	0.012992861597270214
0.16963000000002887	0.5852243351289147	0.012994471755167084
0.16964000000002888	0.5851849033466988	0.012996081939087356
0.1696500000000289	0.5851454712686298	0.012997692149007993
0.1696600000000289	0.585106038894986	0.012999302384905953
0.1696700000000289	0.5850666062260457	0.013000912646758197
0.16968000000002892	0.585027173262087	0.013002522934541683
0.16969000000002893	0.5849877400033883	0.013004133248233369
0.16970000000002894	0.5849483064502278	0.013005743587810216
0.16971000000002895	0.5849088726028838	0.013007353953249179
0.16972000000002896	0.5848694384616345	0.013008964344527217
0.16973000000002897	0.5848300040267582	0.013010574761621287
0.16974000000002898	0.584790569298533	0.013012185204508347
0.169750000000029	0.5847511342772371	0.013013795673165351
0.169760000000029	0.5847116989631488	0.013015406167569257
0.169770000000029	0.5846722633565462	0.01301701668769702
0.16978000000002902	0.5846328274577075	0.013018627233525596
0.16979000000002903	0.5845933912669109	0.01302023780503194
0.16980000000002904	0.5845539547844345	0.013021848402193004
0.16981000000002905	0.5845145180105565	0.013023459024985744
0.16982000000002906	0.584475080945555	0.013025069673387114
0.16983000000002907	0.5844356435897081	0.013026680347374068
0.16984000000002908	0.584396205943294	0.013028291046923556
0.1698500000000291	0.5843567680065908	0.013029901772012534
0.1698600000000291	0.5843173297798765	0.013031512522617953
0.1698700000000291	0.5842778912634293	0.013033123298716764
0.16988000000002912	0.5842384524575273	0.01303473410028592
0.16989000000002913	0.5841990133624484	0.01303634492730237
0.16990000000002914	0.5841595739784708	0.013037955779743067
0.16991000000002915	0.5841201343058726	0.013039566657584961
0.16992000000002916	0.5840806943449317	0.013041177560805
0.16993000000002917	0.5840412540959262	0.013042788489380137
0.16994000000002918	0.5840018135591342	0.013044399443287318
0.1699500000000292	0.5839623727348335	0.013046010422503493
0.1699600000000292	0.5839229316233024	0.01304762142700561
0.1699700000000292	0.5838834902248188	0.013049232456770619
0.16998000000002922	0.5838440485396605	0.013050843511775465
0.16999000000002923	0.5838046065681057	0.013052454591997099
0.17000000000002924	0.5837651643104322	0.013054065697412465
0.17001000000002925	0.5837257217669182	0.01305567682799851
0.17002000000002926	0.5836862789378413	0.013057287983732183
0.17003000000002927	0.5836468358234798	0.013058899164590429
0.17004000000002928	0.5836073924241113	0.01306051037055019
0.1700500000000293	0.5835679487400139	0.013062121601588416
0.1700600000000293	0.5835285047714656	0.013063732857682048
0.1700700000000293	0.583489060518744	0.013065344138808034
0.17008000000002932	0.5834496159821274	0.013066955444943316
0.17009000000002933	0.5834101711618934	0.013068566776064838
0.17010000000002934	0.58337072605832	0.013070178132149543
0.17011000000002935	0.5833312806716849	0.013071789513174375
0.17012000000002936	0.5832918350022661	0.013073400919116277
0.17013000000002937	0.5832523890503414	0.01307501234995219
0.17014000000002938	0.5832129428161886	0.013076623805659056
0.1701500000000294	0.5831734963000856	0.013078235286213819
0.1701600000000294	0.5831340495023102	0.013079846791593418
0.1701700000000294	0.58309460242314	0.013081458321774795
0.17018000000002942	0.5830551550628531	0.01308306987673489
0.17019000000002943	0.5830157074217271	0.013084681456450644
0.17020000000002944	0.58297625950004	0.013086293060898995
0.17021000000002945	0.5829368112980692	0.013087904690056884
0.17022000000002946	0.5828973628160927	0.01308951634390125
0.17023000000002947	0.5828579140543882	0.013091128022409032
0.17024000000002948	0.5828184650132335	0.013092739725557167
0.1702500000000295	0.5827790156929064	0.013094351453322595
0.1702600000000295	0.5827395660936843	0.013095963205682255
0.1702700000000295	0.5827001162158452	0.01309757498261308
0.17028000000002952	0.5826606660596666	0.01309918678409201
0.17029000000002953	0.5826212156254263	0.013100798610095983
0.17030000000002954	0.5825817649134021	0.013102410460601933
0.17031000000002955	0.5825423139238715	0.013104022335586798
0.17032000000002956	0.5825028626571122	0.013105634235027511
0.17033000000002957	0.5824634111134018	0.01310724615890101
0.17034000000002958	0.582423959293018	0.013108858107184228
0.1703500000000296	0.5823845071962386	0.0131104700798541
0.1703600000000296	0.582345054823341	0.013112082076887561
0.1703700000000296	0.5823056021746028	0.013113694098261545
0.17038000000002962	0.5822661492503017	0.013115306143952987
0.17039000000002963	0.5822266960507153	0.013116918213938818
0.17040000000002964	0.5821872425761211	0.013118530308195972
0.17041000000002965	0.5821477888267967	0.01312014242670138
0.17042000000002966	0.5821083348030198	0.013121754569431977
0.17043000000002967	0.5820688805050678	0.013123366736364694
0.17044000000002968	0.5820294259332183	0.013124978927476463
0.1704500000000297	0.5819899710877487	0.013126591142744214
0.1704600000000297	0.5819505159689368	0.013128203382144878
0.1704700000000297	0.5819110605770599	0.013129815645655386
0.17048000000002972	0.5818716049123956	0.013131427933252669
0.17049000000002973	0.5818321489752214	0.013133040244913656
0.17050000000002974	0.5817926927658147	0.013134652580615276
0.17051000000002975	0.5817532362844531	0.013136264940334461
0.17052000000002976	0.581713779531414	0.013137877324048138
0.17053000000002977	0.5816743225069748	0.013139489731733237
0.17054000000002978	0.581634865211413	0.013141102163366685
0.1705500000000298	0.5815954076450062	0.01314271461892541
0.1705600000000298	0.5815559498080316	0.013144327098386342
0.1705700000000298	0.5815164917007667	0.013145939601726404
0.17058000000002982	0.5814770333234889	0.013147552128922525
0.17059000000002983	0.5814375746764756	0.013149164679951633
0.17060000000002984	0.5813981157600042	0.013150777254790653
0.17061000000002985	0.581358656574352	0.013152389853416512
0.17062000000002986	0.5813191971197965	0.013154002475806134
0.17063000000002987	0.581279737396615	0.013155615121936446
0.17064000000002988	0.5812402774050849	0.013157227791784373
0.1706500000000299	0.5812008171454834	0.01315884048532684
0.1706600000000299	0.581161356618088	0.01316045320254077
0.1706700000000299	0.581121895823176	0.013162065943403087
0.17068000000002992	0.5810824347610246	0.013163678707890716
0.17069000000002993	0.5810429734319111	0.01316529149598058
0.17070000000002994	0.581003511836113	0.013166904307649604
0.17071000000002995	0.5809640499739074	0.013168517142874708
0.17072000000002996	0.5809245878455715	0.013170130001632816
0.17073000000002997	0.5808851254513828	0.01317174288390085
0.17074000000002998	0.5808456627916183	0.013173355789655733
0.17075000000003	0.5808061998665555	0.013174968718874384
0.17076000000003	0.5807667366764714	0.013176581671533726
0.17077000000003	0.5807272732216433	0.01317819464761068
0.17078000000003002	0.5806878095023484	0.013179807647082164
0.17079000000003003	0.580648345518864	0.013181420669925102
0.17080000000003004	0.5806088812714673	0.013183033716116413
0.17081000000003005	0.5805694167604353	0.013184646785633016
0.17082000000003006	0.5805299519860453	0.013186259878451831
0.17083000000003007	0.5804904869485744	0.013187872994549776
0.17084000000003008	0.5804510216482999	0.01318948613390377
0.1708500000000301	0.5804115560854988	0.013191099296490734
0.1708600000000301	0.5803720902604482	0.013192712482287584
0.1708700000000301	0.5803326241734255	0.013194325691271238
0.17088000000003012	0.5802931578247075	0.013195938923418613
0.17089000000003013	0.5802536912145714	0.013197552178706627
0.17090000000003014	0.5802142243432943	0.013199165457112198
0.17091000000003015	0.5801747572111533	0.01320077875861224
0.17092000000003016	0.5801352898184255	0.013202392083183672
0.17093000000003017	0.580095822165388	0.01320400543080341
0.17094000000003018	0.5800563542523178	0.013205618801448368
0.1709500000000302	0.580016886079492	0.013207232195095463
0.1709600000000302	0.5799774176471875	0.01320884561172161
0.1709700000000302	0.5799379489556813	0.01321045905130372
0.17098000000003022	0.5798984800052506	0.013212072513818713
0.17099000000003023	0.5798590107961723	0.013213685999243501
0.17100000000003024	0.5798195413287234	0.013215299507555
0.17101000000003025	0.5797800716031809	0.01321691303873012
0.17102000000003026	0.5797406016198218	0.013218526592745776
0.17103000000003027	0.579701131378923	0.01322014016957888
0.17104000000003028	0.5796616608807615	0.013221753769206349
0.1710500000000303	0.5796221901256143	0.013223367391605092
0.1710600000000303	0.5795827191137582	0.013224981036752022
0.1710700000000303	0.5795432478454703	0.01322659470462405
0.17108000000003032	0.5795037763210273	0.013228208395198088
0.17109000000003033	0.5794643045407063	0.013229822108451047
0.17110000000003034	0.5794248325047842	0.01323143584435984
0.17111000000003035	0.5793853602135377	0.013233049602901377
0.17112000000003036	0.5793458876672438	0.013234663384052566
0.17113000000003037	0.5793064148661794	0.013236277187790321
0.17114000000003038	0.5792669418106212	0.013237891014091549
0.1711500000000304	0.5792274685008462	0.013239504862933162
0.1711600000000304	0.5791879949371311	0.013241118734292068
0.1711700000000304	0.5791485211197529	0.013242732628145175
0.17118000000003042	0.5791090470489882	0.013244346544469394
0.17119000000003043	0.5790695727251141	0.013245960483241632
0.17120000000003044	0.5790300981484071	0.013247574444438796
0.17121000000003045	0.5789906233191442	0.013249188428037796
0.17122000000003046	0.5789511482376021	0.013250802434015541
0.17123000000003047	0.5789116729040574	0.013252416462348936
0.17124000000003048	0.5788721973187871	0.01325403051301489
0.1712500000000305	0.5788327214820679	0.013255644585990305
0.1712600000000305	0.5787932453941764	0.013257258681252092
0.1712700000000305	0.5787537690553894	0.013258872798777157
0.17128000000003052	0.5787142924659837	0.013260486938542405
0.17129000000003053	0.5786748156262359	0.013262101100524741
0.17130000000003054	0.5786353385364227	0.013263715284701072
0.17131000000003055	0.5785958611968208	0.013265329491048302
0.17132000000003056	0.5785563836077069	0.013266943719543336
0.17133000000003057	0.5785169057693577	0.01326855797016308
0.17134000000003058	0.5784774276820497	0.013270172242884437
0.1713500000000306	0.5784379493460596	0.013271786537684311
0.1713600000000306	0.5783984707616642	0.013273400854539607
0.1713700000000306	0.5783589919291399	0.013275015193427227
0.17138000000003062	0.5783195128487634	0.013276629554324074
0.17139000000003063	0.5782800335208114	0.013278243937207054
0.17140000000003064	0.5782405539455604	0.013279858342053067
0.17141000000003065	0.578201074123287	0.013281472768839016
0.17142000000003066	0.5781615940542678	0.013283087217541803
0.17143000000003067	0.5781221137387793	0.013284701688138329
0.17144000000003068	0.5780826331770981	0.013286316180605497
0.1714500000000307	0.5780431523695007	0.013287930694920208
0.1714600000000307	0.5780036713162636	0.013289545231059364
0.1714700000000307	0.5779641900176634	0.013291159788999866
0.17148000000003072	0.5779247084739767	0.013292774368718613
0.17149000000003073	0.5778852266854798	0.013294388970192505
0.17150000000003074	0.5778457446524493	0.013296003593398444
0.17151000000003075	0.5778062623751617	0.013297618238313328
0.17152000000003076	0.5777667798538935	0.013299232904914058
0.17153000000003077	0.577727297088921	0.013300847593177534
0.17154000000003078	0.5776878140805208	0.013302462303080654
0.1715500000000308	0.5776483308289694	0.013304077034600315
0.1715600000000308	0.577608847334543	0.013305691787713418
0.1715700000000308	0.5775693635975182	0.013307306562396861
0.17158000000003082	0.5775298796181714	0.013308921358627542
0.17159000000003083	0.5774903953967788	0.013310536176382358
0.17160000000003084	0.5774509109336171	0.013312151015638206
0.17161000000003085	0.5774114262289625	0.013313765876371984
0.17162000000003086	0.5773719412830913	0.01331538075856059
0.17163000000003087	0.57733245609628	0.013316995662180918
0.17164000000003088	0.577292970668805	0.013318610587209867
0.1716500000000309	0.5772534850009425	0.013320225533624334
0.1716600000000309	0.5772139990929689	0.013321840501401212
0.1716700000000309	0.5771745129451604	0.013323455490517399
0.17168000000003092	0.5771350265577935	0.013325070500949788
0.17169000000003093	0.5770955399311444	0.013326685532675277
0.17170000000003094	0.5770560530654893	0.01332830058567076
0.17171000000003095	0.5770165659611047	0.013329915659913132
0.17172000000003096	0.5769770786182667	0.013331530755379288
0.17173000000003097	0.5769375910372516	0.01333314587204612
0.17174000000003098	0.5768981032183357	0.013334761009890525
0.171750000000031	0.576858615161795	0.013336376168889394
0.171760000000031	0.576819126867906	0.013337991349019623
0.171770000000031	0.5767796383369448	0.013339606550258103
0.17178000000003102	0.5767401495691876	0.01334122177258173
0.17179000000003103	0.5767006605649106	0.013342837015967394
0.17180000000003104	0.5766611713243901	0.013344452280391989
0.17181000000003105	0.5766216818479021	0.013346067565832407
0.17182000000003106	0.5765821921357228	0.013347682872265539
0.17183000000003107	0.5765427021881284	0.01334929819966828
0.17184000000003108	0.5765032120053951	0.013350913548017517
0.1718500000000311	0.576463721587799	0.013352528917290146
0.1718600000000311	0.5764242309356161	0.013354144307463055
0.1718700000000311	0.5763847400491227	0.013355759718513138
0.17188000000003112	0.5763452489285947	0.013357375150417282
0.17189000000003113	0.5763057575743085	0.01335899060315238
0.17190000000003114	0.5762662659865398	0.01336060607669532
0.17191000000003115	0.576226774165565	0.013362221571022995
0.17192000000003116	0.5761872821116599	0.013363837086112293
0.17193000000003117	0.5761477898251007	0.013365452621940103
0.17194000000003118	0.5761082973061634	0.013367068178483316
0.1719500000000312	0.5760688045551241	0.01336868375571882
0.1719600000000312	0.5760293115722587	0.013370299353623504
0.1719700000000312	0.5759898183578432	0.013371914972174256
0.17198000000003122	0.5759503249121538	0.013373530611347967
0.17199000000003123	0.5759108312354663	0.013375146271121522
0.17200000000003124	0.5758713373280567	0.01337676195147181
0.17201000000003125	0.5758318431902011	0.013378377652375718
0.17202000000003126	0.5757923488221752	0.013379993373810135
0.17203000000003127	0.5757528542242552	0.013381609115751947
0.17204000000003128	0.5757133593967169	0.013383224878178042
0.1720500000000313	0.5756738643398362	0.013384840661065305
0.1720600000000313	0.5756343690538892	0.013386456464390625
0.1720700000000313	0.5755948735391516	0.013388072288130886
0.17208000000003132	0.5755553777958994	0.013389688132262977
0.17209000000003133	0.5755158818244085	0.013391303996763783
0.17210000000003134	0.5754763856249547	0.013392919881610189
0.17211000000003135	0.575436889197814	0.01339453578677908
0.17212000000003136	0.575397392543262	0.013396151712247341
0.17213000000003137	0.5753578956615748	0.013397767657991859
0.17214000000003138	0.5753183985530281	0.013399383623989517
0.1721500000000314	0.5752789012178978	0.013400999610217202
0.1721600000000314	0.5752394036564596	0.013402615616651795
0.1721700000000314	0.5751999058689894	0.013404231643270183
0.17218000000003142	0.575160407855763	0.013405847690049249
0.17219000000003143	0.575120909617056	0.013407463756965877
0.17220000000003144	0.5750814111531444	0.01340907984399695
0.17221000000003145	0.5750419124643038	0.013410695951119352
0.17222000000003146	0.57500241355081	0.013412312078309965
0.17223000000003147	0.5749629144129388	0.013413928225545674
0.17224000000003148	0.5749234150509658	0.01341554439280336
0.1722500000000315	0.5748839154651668	0.013417160580059907
0.1722600000000315	0.5748444156558176	0.013418776787292195
0.1722700000000315	0.5748049156231937	0.013420393014477108
0.17228000000003152	0.5747654153675709	0.013422009261591527
0.17229000000003153	0.5747259148892248	0.013423625528612334
0.17230000000003154	0.5746864141884311	0.01342524181551641
0.17231000000003155	0.5746469132654656	0.013426858122280639
0.17232000000003156	0.5746074121206037	0.013428474448881898
0.17233000000003157	0.5745679107541212	0.01343009079529707
0.17234000000003158	0.5745284091662936	0.013431707161503036
0.1723500000000316	0.5744889073573965	0.013433323547476676
0.1723600000000316	0.5744494053277057	0.01343493995319487
0.1723700000000316	0.5744099030774966	0.0134365563786345
0.17238000000003162	0.5743704006070449	0.013438172823772443
0.17239000000003163	0.5743308979166262	0.01343978928858558
0.17240000000003164	0.5742913950065158	0.01344140577305079
0.17241000000003165	0.5742518918769896	0.013443022277144953
0.17242000000003166	0.5742123885283228	0.013444638800844948
0.17243000000003167	0.5741728849607912	0.013446255344127652
0.17244000000003168	0.5741333811746702	0.013447871906969947
0.1724500000000317	0.5740938771702353	0.01344948848934871
0.1724600000000317	0.574054372947762	0.013451105091240818
0.1724700000000317	0.5740148685075257	0.01345272171262315
0.17248000000003172	0.5739753638498021	0.013454338353472586
0.17249000000003173	0.5739358589748664	0.013455955013766
0.17250000000003174	0.5738963538829943	0.013457571693480273
0.17251000000003175	0.5738568485744611	0.01345918839259228
0.17252000000003176	0.5738173430495422	0.013460805111078899
0.17253000000003177	0.5737778373085132	0.013462421848917007
0.17254000000003178	0.5737383313516493	0.01346403860608348
0.1725500000000318	0.573698825179226	0.013465655382555196
0.1725600000000318	0.5736593187915187	0.01346727217830903
0.1725700000000318	0.5736198121888026	0.013468888993321859
0.17258000000003182	0.5735803053713534	0.01347050582757056
0.17259000000003183	0.5735407983394462	0.013472122681032006
0.17260000000003184	0.5735012910933563	0.013473739553683075
0.17261000000003185	0.5734617836333593	0.013475356445500642
0.17262000000003186	0.5734222759597304	0.013476973356461584
0.17263000000003187	0.5733827680727448	0.013478590286542773
0.17264000000003188	0.573343259972678	0.013480207235721084
0.1726500000000319	0.5733037516598052	0.013481824203973395
0.1726600000000319	0.5732642431344016	0.013483441191276578
0.1726700000000319	0.5732247343967426	0.01348505819760751
0.17268000000003192	0.5731852254471034	0.013486675222943062
0.17269000000003193	0.5731457162857593	0.013488292267260109
0.17270000000003194	0.5731062069129854	0.013489909330535526
0.17271000000003195	0.5730666973290571	0.013491526412746185
